Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
GARNIER Color naturals crème 2 Soft Black,,683,3610340030222,,0,0,699.0,,1,0,0,0,1,,,,,,
GARNIER Color naturals crème 3 Naural Dark Brown,,684,8964000462249,,0,0,699.0,,1,0,0,0,1,,,,,,
GARNIER Color naturals crème 4 Naural Brown,,685,8964000462263,,0,0,699.0,,1,0,0,0,1,,,,,,
Samsol HAIR COLOR 43 DARK BROWN 23gm,,686,182039000074,,0,0,120.0,,1,0,0,0,1,,,,,,
Samsol HAIR COLOR 43 DARK BROWN 50gm,,687,182039000012,,0,0,230.0,,1,0,0,0,1,,,,,,
Samsol HAIR COLOR 45 DARK BROWN 23gm,,688,182039000067,,0,0,120.0,,1,0,0,0,1,,,,,,
Samsol HAIR COLOR 45 DARK BROWN 50gm,,689,182039000005,,0,0,230.0,,1,0,0,0,1,,,,,,
Protect Toothpaste ADVANCE Whitening 70gm,,690,7647589257079,,0,0,140.0,,1,0,0,0,1,,,,,,
Protect Toothpaste G Gum Care 70gm,,691,7647731957079,,0,0,140.0,,1,0,0,0,1,,,,,,
Protect Toothpaste G Plus Herbal Gum Care 70gm,,692,7967713657071,,0,0,135.0,,1,0,0,0,1,,,,,,
Protect ABC Toothpaste Orange Flavour 60gm,,693,7123697607659,,0,0,110.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste Misvak 100gm,,694,8886950054049,,0,0,165.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste Herbal 100gm,,695,8886950052038,,0,0,155.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste Maximum Cavity Protection 100gm,,696,8886950051031,,0,0,165.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste max Fresh Blue Gel 75gm,,697,8886950056012,,0,0,135.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste Maximum Cavity Protection 40gm,,698,8886950051420,,0,0,60.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste max Fresh Green Gel 75gm,,699,8886950056050,,0,0,125.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste Herbal 56.5gm,,700,8886950052250,,0,0,60.0,,1,0,0,0,1,,,,,,
SENSODYNE Original 100gm,,701,9200475761005,,0,0,330.0,,1,0,0,0,1,,,,,,
SENSODYNE Multi-Care 70gm,,702,9200475780709,,0,0,240.0,,1,0,0,0,1,,,,,,
SENSODYNE Deep Clean 100gm,,703,9204757321000,,0,0,330.0,,1,0,0,0,1,,,,,,
SENSODYNE RAPID ACTION 70gm,,704,9200475720705,,0,0,275.0,,1,0,0,0,1,,,,,,
SENSODYNE Fluoride 30gm,,705,9200475730308,,0,0,110.0,,1,0,0,0,1,,,,,,
SENSODYNE Original 50gm,,706,9200475760503,,0,0,180.0,,1,0,0,0,1,,,,,,
SENSODYNE Deep Clean 50gm,,707,9200475502,,0,0,180.0,,1,0,0,0,1,,,,,,
SENSODYNE RAPID ACTION 30gm,,708,9200475720309,,0,0,120.0,,1,0,0,0,1,,,,,,
MEDICAM Toothpaste with Fluoride 35gm,,709,6291101520106,,0,0,80.0,,1,0,0,0,1,,,,,,
Forhan's Toothpaste 70gm,,710,8964000024027,,0,0,145.0,,1,0,0,0,1,,,,,,
Forhan's Toothpaste 150gm,,711,8964000024003,,0,0,220.0,,1,0,0,0,1,,,,,,
MEDICAM Toothpaste with Fluoride 180gm,,712,6291101525668,,0,0,300.0,,1,0,0,0,1,,,,,,
MEDICAM Toothpaste with Fluoride 140gm,,713,6291101520151,,0,0,240.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste Herbal 150gm,,714,8886950052045,,0,0,230.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste Maximum Cavity Protection 150gm,,715,8886950051048,,0,0,210.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste max Fresh Blue Gel 125gm,,716,8886950056029,,0,0,215.0,,1,0,0,0,1,,,,,,
Colgate Toothpaste max Fresh Red Gel Gel 125gm,,717,8886950056043,,0,0,215.0,,1,0,0,0,1,,,,,,
Dabur RED Toothpaste 200gm,,718,8901207000324,,0,0,380.0,,1,0,0,0,1,,,,,,
Dabur RED Toothpaste 100gm,,719,8901207099106,,0,0,265.0,,1,0,0,0,1,,,,,,
closeup Toothpaste wnter blast 160gm,,720,8999999706487,,0,0,360.0,,1,0,0,0,1,,,,,,
closeup Toothpaste RED HOT 145ml,,721,4800888113658,,0,0,360.0,,1,0,0,0,1,,,,,,
closeup Toothpaste MENTHOL FRESH 145ml,,722,4800888113672,,0,0,360.0,,1,0,0,0,1,,,,,,
closeup Toothpaste MENTHOL FRESH 80gm,,723,8901030536397,,0,0,180.0,,1,0,0,0,1,,,,,,
Protect Toothpaste G Gum Care 110gm,,724,7647731951107,,0,0,200.0,,1,0,0,0,1,,,,,,
Protect Toothpaste G Gum Care 40gm,,725,7647731954078,,0,0,125.0,,1,0,0,0,1,,,,,,
Doctor Toothpaste with fluoride MEDIUM,,726,8964000515037,,0,0,170.0,,1,0,0,0,1,,,,,,
paradontax Toothpaste ORIGINAL 100gm,,727,9200475776108,,0,0,235.0,,1,0,0,0,1,,,,,,
Soda White Toothpaste 65g,,728,8964000570173,,0,0,130.0,,1,0,0,0,1,,,,,,
English Prickly Heat Non Greasy Cream 75gm,,729,8964000571002,,0,0,130.0,,1,0,0,0,1,,,,,,
Gillette shaving cream Regular 70gm,,730,4902430648356,,0,0,240.0,,1,0,0,0,1,,,,,,
ADMIRAL LATHER SHAVING CREAM 90gm,,731,8964000983003,,0,0,80.0,,1,0,0,0,1,,,,,,
DIPLOMAT LATHER SHAVING CREAM,,732,8961100040292,,0,0,140.0,,1,0,0,0,1,,,,,,
TOUCHME SHAVING CREAM 80gm,,733,6291101520397,,0,0,120.0,,1,0,0,0,1,,,,,,
Samsol SHAVING CREAM 72gm,,734,182039000418,,0,0,60.0,,1,0,0,0,1,,,,,,
A'JOSE Lip Oil 3.5gm 24PCS,,735,6917591059215,,0,0,1920.0,,1,0,0,0,1,,,,,,
MARHABA Balm 20gm,,736,8964000057834,,0,0,70.0,,1,0,0,0,1,,,,,,
LUSH Purifying Facial Foam Neem 100ml,,737,8001673100402,,0,0,150.0,,1,0,0,0,1,,,,,,
johnson's baby soap 100gm,,738,4801010560500,,0,0,200.0,,1,0,0,0,1,,,,,,
johnson's baby bby nappy cream 110gm,,739,3574660638905,,0,0,250.0,,1,0,0,0,1,,,,,,
GARNIeR Hair Color 4.0 Brown Sashey,,740,3610340654961,,0,0,140.0,,1,0,0,0,1,,,,,,
GARNIeR Hair Color 3.0 DARKEST Brown Sashey,,741,3610340657337,,0,0,140.0,,1,0,0,0,1,,,,,,
GARNIeR Hair Color 1.0 Natural Black Sashey,,742,3610340657320,,0,0,140.0,,1,0,0,0,1,,,,,,
godrej hair color dark brown 4.06 Sashey,,743,6966896690029,,0,0,90.0,,1,0,0,0,1,,,,,,
godrej hair color natural black 1.00 Sashey,,744,6966896690050,,0,0,90.0,,1,0,0,0,1,,,,,,
Prima Hair Color 45 BLACK Sashey,,745,6009689192048,,0,0,50.0,,1,0,0,0,1,,,,,,
Bic Body Razor,,746,8964000279304,,0,0,80.0,,1,0,0,0,1,,,,,,
Treet Hygiene Razor with Comb,,747,73982206807,,0,0,60.0,,1,0,0,0,1,,,,,,
Sofy 3 Action Urgent Facial,,748,5161203201436,,0,0,40.0,,1,0,0,0,1,,,,,,
Ideal Complete Facial,,749,nocode,,0,0,30.0,,1,0,0,0,1,,,,,,
Olivia Haldi Turmeric Crème Bleach,,750,858167000810,,0,0,20.0,,1,0,0,0,1,,,,,,
ELINA 3Dx Crème Bleach 15g Approx,,751,nocode,,0,0,10.0,,1,0,0,0,1,,,,,,
Faiza Hair Removing Cream with Tulip Extract,,752,2589462365912,,0,0,10.0,,1,0,0,0,1,,,,,,
ISPAGHOL HUSK 4gm,,753,8964000057087,,0,0,10.0,,1,0,0,0,1,,,,,,
Qarshi JOHAR JOSHANDA 5g,,754,855434009675,,0,0,20.0,,1,0,0,0,1,,,,,,
EU Hair Removal Cream Normal Skin 30gm,,755,8964000045442,,0,0,90.0,,1,0,0,0,1,,,,,,
EU Hair Removal Lotion Normal Skin 60gm,,756,8964000045466,,0,0,140.0,,1,0,0,0,1,,,,,,
Veet Hair Removal Lotion NORMAL SKIN 40gm,,757,6001106209650,,0,0,170.0,,1,0,0,0,1,,,,,,
Veet Hair Removal Lotion DRY SKIN 80gm,,758,6001106209797,,0,0,325.0,,1,0,0,0,1,,,,,,
Veet Hair Removal Lotion DRY SKIN 40gm,,759,6001106209803,,0,0,170.0,,1,0,0,0,1,,,,,,
Veet Hair Removal Cream DRY SKIN 25gm,,760,6001106309497,,0,0,170.0,,1,0,0,0,1,,,,,,
Veet Hair Removal Cream SENSITIVE SKIN 50gm,,761,6001106309527,,0,0,325.0,,1,0,0,0,1,,,,,,
Sheez Hair Removal Lotion All Skin 40ml,,762,2016001535630,,0,0,60.0,,1,0,0,0,1,,,,,,
johnson's baby powder talco 200gm,,763,3574660028119,,0,0,420.0,,1,0,0,0,1,,,,,,
johnson's baby powder blossoms 200gm,,764,8850007011187,,0,0,420.0,,1,0,0,0,1,,,,,,
johnson's baby powder blossoms 100gm,,765,4801010105206,,0,0,240.0,,1,0,0,0,1,,,,,,
NextoN Baby Powder Floral Fragrance 100gm,,766,8001673102413,,0,0,195.0,,1,0,0,0,1,,,,,,
SKINCARE SCENT Perfumed Talcum Powder Blue Large,,767,8964000578858,,0,0,240.0,,1,0,0,0,1,,,,,,
SKINCARE SCENT Perfumed Talcum Powder Red Medium,,768,8964000578612,,0,0,220.0,,1,0,0,0,1,,,,,,
SKINCARE SCENT Perfumed Talcum Powder Blue Small ,,769,8964000578865,,0,0,130.0,,1,0,0,0,1,,,,,,
SKINCARE SCENT Perfumed Talcum Powder Red Small ,,770,8964000578520,,0,0,130.0,,1,0,0,0,1,,,,,,
TOUCHME CHARMING TALC Powder,*,771,6291101520380,,0,0,240.0,,1,0,0,0,1,,,,,,
Eden Roc Prickly heat powder 225gm,,772,8933367627455,,0,0,199.0,,1,0,0,0,1,,,,,,
mothercare GO-RASH Powder 250gm,,773,8964000982068,,0,0,323.0,,1,0,0,0,1,,,,,,
mothercare GO-RASH Powder 150gm,,774,8964000982051,,0,0,240.0,,1,0,0,0,1,,,,,,
Medora Perfumed Talc Powder Passion 275gm,,775,8961100040070,,0,0,280.0,,1,0,0,0,1,,,,,,
Medora Perfumed Talc Powder JOY 275gm,,776,8961100040032,,0,0,280.0,,1,0,0,0,1,,,,,,
HAVOC Perfume Talc SILVER,,777,nocode,,0,0,260.0,,1,0,0,0,1,,,,,,
HAVOC Perfume Talc Powder GOLD 160gm,,778,nocode,,0,0,150.0,,1,0,0,0,1,,,,,,
HAVOC Perfume Talc Powder SILVER 160gm,,779,couldnotscan,,0,0,150.0,,1,0,0,0,1,,,,,,
Black Beauty COLOGNE TALC 350gm,,780,7861512147286,,0,0,260.0,,1,0,0,0,1,,,,,,
johnson's baby powder 500gm,,781,8850007011163,,0,0,480.0,,1,0,0,0,1,,,,,,
POND'S Fragrant Talc Powder Pink Lily 100gm,,782,8901030708114,,0,0,220.0,,1,0,0,0,1,,,,,,
Enchanteur Perfumed Talc Powder Charming 250 gm,,783,8888202005076,,0,0,500.0,,1,0,0,0,1,,,,,,
Enchanteur Perfumed Talc Powder Charming 125 gm,,784,88821191,,0,0,350.0,,1,0,0,0,1,,,,,,
Enchanteur Perfumed Talc Powder Enticing 125 gm,,785,8888202035233,,0,0,350.0,,1,0,0,0,1,,,,,,
dunhill DESIRE Talcum Powder,,786,nocode,,0,0,150.0,,1,0,0,0,1,,,,,,
TIBET TALCUM POWDER 85gm,,787,couldnotscan,,0,0,120.0,,1,0,0,0,1,,,,,,
TIBET TALCUM POWDER 365gm,,788,couldnotscan,,0,0,280.0,,1,0,0,0,1,,,,,,
Medora Perfumed Talc Powder Passion 100gm,,789,8961100040087,,0,0,140.0,,1,0,0,0,1,,,,,,
TOUCHME Talcum Powder 80gm,,790,6291101520304,,0,0,100.0,,1,0,0,0,1,,,,,,
Eden Roc Prickly heat powder 140gm,,791,3232194929981,,0,0,140.0,,1,0,0,0,1,,,,,,
BERG Snowfall Prickly Heat Powder 125gm,,792,8964000944141,,0,0,130.0,,1,0,0,0,1,,,,,,
BLACK CAT PERFUMED TALC POWDER 300gm,,793,8964000749937,,0,0,240.0,,1,0,0,0,1,,,,,,
BLACK CAT PERFUMED TALC POWDER 70gm,,794,8964000749906,,0,0,110.0,,1,0,0,0,1,,,,,,
TOUCHME CHARMING TALC Powder 80gm Approx,,795,6291101520373,,0,0,75.0,,1,0,0,0,1,,,,,,
BAO GEE SHOE BRUSH,,796,nocode,,0,0,180.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 0-3 months 60ml Green,,797,6970335162183,,0,0,220.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 0-3 months 60ml Pink,,798,6970335162190,,0,0,220.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 0-3 months 60ml Orange,,799,6970335161360,,0,0,220.0,,1,0,0,0,1,,,,,,
Sheild BaBy Feeder 60ml,,800,8964001492207,,0,0,110.0,,1,0,0,0,1,,,,,,
Sheild BaBy Feeder 125ml,,801,8964001492160,,0,0,150.0,,1,0,0,0,1,,,,,,
Sheild BaBy Feeder 160ml,,802,8964001492177,,0,0,160.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 150ml Green w,,803,6970335166075,,0,0,310.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 150ml Green x,,804,8733561445196,,0,0,310.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 150ml Green Transparent,,805,6970335166198,,0,0,310.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 150ml Green y,,806,8733561445196,,0,0,310.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 150ml Green z,,807,6970335162442,,0,0,310.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 210ml Pink,,808,6970335164279,,0,0,650.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 180ml Pink Transparent,,809,6970335162442,,0,0,450.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 210ml Blue Transparent,,810,6970335164279,,0,0,650.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 210ml Purple Transparent,,811,6970335164279,,0,0,650.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 3-6 months 210ml Green Transparent,,812,couldnotscan,,0,0,650.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 6-12 months 270ml Orange Transparent,,813,6970335167195,,0,0,450.0,,1,0,0,0,1,,,,,,
Sheild BaBy Deluxe Plus Feeder 125ml,,814,8964001492276,,0,0,190.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 6-12 months 330ml Blue Transparent,,815,6970335160233,,0,0,560.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 6-12 months 330ml Pink Transparent,,816,6970335160233,,0,0,560.0,,1,0,0,0,1,,,,,,
minitree PP FEEDING BOTTLE 6-12 months 420ml Pink,,817,6970335161438,,0,0,740.0,,1,0,0,0,1,,,,,,
minitree 6-12 months 270ml Green,,818,6932102110575,,0,0,460.0,,1,0,0,0,1,,,,,,
MyKid's FEDDING BOTTLE 240ml,,819,7453070318118,,0,0,400.0,,1,0,0,0,1,,,,,,
ALG PP Feeding Bottle 180ml,,820,6954971881059,,0,0,410.0,,1,0,0,0,1,,,,,,
ALG PP Feeding Bottle 128ml,,821,6954971881066,,0,0,360.0,,1,0,0,0,1,,,,,,
KIDCO TOP TRAINER MUG 150ml,,822,8966000033023,,0,0,170.0,,1,0,0,0,1,,,,,,
xibei Bottle Brush 1 Pcs,,823,4897048632036,,0,0,200.0,,1,0,0,0,1,,,,,,
Potato NIPPLE Large 6 month plus 1 Pcs,M,824,6930869800517,,0,0,150.0,,1,0,0,0,1,,,,,,
PP-Tree Silicon Nipple 6-12 months Large 2 Pcs,,825,couldnotscan,,0,0,180.0,,1,0,0,0,1,,,,,,
MAQ NIPPLE 1 month plus small 2 Pcs,,826,6070118981076,,0,0,120.0,,1,0,0,0,1,,,,,,
Toothpick Dabbi ,,827,6931575111225,,0,0,80.0,,1,0,0,0,1,,,,,,
Long Plastic Toothpicks,,828,6933961560181,,0,0,80.0,,1,0,0,0,1,,,,,,
Toothpick Dabbi Special,,829,6944768260259,,0,0,80.0,,1,0,0,0,1,,,,,,
TOP-TIP'S Cotton Buds 100 Pcs,,830,6920180306119,,0,0,80.0,,1,0,0,0,1,,,,,,
Laziza KHEER Rice Pudding 155gm,,831,5028217000991,,0,0,130.0,,1,0,0,0,1,,,,,,
Laziza Ras Malai Dessert Mix 75gm,,832,5028217999974,,0,0,220.0,,1,0,0,0,1,,,,,,
Laziza Kulfa Khoya Frozen Dessert Mix 152gm,,833,5028217000779,,0,0,175.0,,1,0,0,0,1,,,,,,
Shezan MANGO JAM 1.8kg,,834,8964000051269,,0,0,690.0,,1,0,0,0,1,,,,,,
Shezan MIX FRUIT JAM 1.8kg,,835,8964000051283,,0,0,690.0,,1,0,0,0,1,,,,,,
Shezan APPLE JAM 1.8kg,,836,8964000051276,,0,0,690.0,,1,0,0,0,1,,,,,,
Shezan APPLE JAM 410g,,837,5078643001208,,0,0,290.0,,1,0,0,0,1,,,,,,
Shezan SWEET ORANGE MARMALADE 410g,,838,5078643001284,,0,0,290.0,,1,0,0,0,1,,,,,,
Shezan MIX FRUIT JAM 410g,,839,5078643001215,,0,0,290.0,,1,0,0,0,1,,,,,,
Shezan APPLE JAM Diet 410g,,840,5078643001222,,0,0,290.0,,1,0,0,0,1,,,,,,
Shezan MIX FRUIT JAM 190g,,841,8964000186428,,0,0,190.0,,1,0,0,0,1,,,,,,
Shezan MANGO JAM 190g,,842,8964000186381,,0,0,190.0,,1,0,0,0,1,,,,,,
Shezan ORANGE MARMALADE 190g,,843,8964000186435,,0,0,190.0,,1,0,0,0,1,,,,,,
Shezan APPLE JAM 320g,,844,8964000051214,,0,0,290.0,,1,0,0,0,1,,,,,,
MITCHELL'S GOLDEN APPLE JAM 450gm,,845,8961005030022,,0,0,290.0,,1,0,0,0,1,,,,,,
MITCHELL'S GOLDEN MIST MARMALADE 450gm,,846,8961005050013,,0,0,290.0,,1,0,0,0,1,,,,,,
National Mango jam 200gm,,847,620514008882,,0,0,190.0,,1,0,0,0,1,,,,,,
National Mixed Fruit jam 200gm,,848,620514008868,,0,0,190.0,,1,0,0,0,1,,,,,,
National Apple jam 200gm,,849,620514008875,,0,0,190.0,,1,0,0,0,1,,,,,,
K&N's Stok Cube 2 Pcs 20gm,,850,8964000769003,,0,0,50.0,,1,0,0,0,1,,,,,,
K&N's Biryani Stok Cube 2 Pcs 17.6gm,,851,8964000769829,,0,0,50.0,,1,0,0,0,1,,,,,,
National Mango jam 440gm,,852,620514001937,,0,0,290.0,,1,0,0,0,1,,,,,,
National Mixed Fruit jam 440gm,,853,620514001975,,0,0,290.0,,1,0,0,0,1,,,,,,
National Apple jam 440gm,,854,620514001920,,0,0,290.0,,1,0,0,0,1,,,,,,
American Garden Vinegar Apple Cider 473ml,,855,717273600072,,0,0,440.0,,1,0,0,0,1,,,,,,
Shangrila CHILLI SAUCE 800ml,,856,8964000020197,,0,0,280.0,,1,0,0,0,1,,,,,,
Shangrila SYNTHETIC VINEGAR 800ml,,857,8964000020296,,0,0,160.0,,1,0,0,0,1,,,,,,
Shangrila SOY SAUCE 800ml,,858,8964000020098,,0,0,280.0,,1,0,0,0,1,,,,,,
Shezan Synthetic Vinegar White 800ml,,859,8964000051580,,0,0,150.0,,1,0,0,0,1,,,,,,
Shezan Synthetic Vinegar White 300ml,,860,8964000185094,,0,0,80.0,,1,0,0,0,1,,,,,,
Shezan Soy Sauce 300ml,,861,8964000050095,,0,0,120.0,,1,0,0,0,1,,,,,,
Shezan Chilli Sauce 310ml,,862,8964000050101,,0,0,120.0,,1,0,0,0,1,,,,,,
Young's Mayonnaise 1 Litre,,863,8964000061121,,0,0,590.0,,1,0,0,0,1,,,,,,
Young's Mayonnaise 200ml,,864,8964000061107,,0,0,160.0,,1,0,0,0,1,,,,,,
Young's Chicken Spread 200ml,,865,8964000061534,,0,0,280.0,,1,0,0,0,1,,,,,,
Shezan Chilli Garlic Sauce 400gm,,866,8964000052938,,0,0,200.0,,1,0,0,0,1,,,,,,
Shezan Tomato Ketchup 400gm,,867,8964000051078,,0,0,200.0,,1,0,0,0,1,,,,,,
Shangrilla TOMATO KETCHUP 225gm,,868,8964000020340,,0,0,105.0,,1,0,0,0,1,,,,,,
National Chilli Garlic Sauce 225gm,,869,620514009490,,0,0,105.0,,1,0,0,0,1,,,,,,
Rafhan banana jelly 80gm,,870,8961014008432,,0,0,160.0,,1,0,0,0,1,,,,,,
Rafhan mango jelly 80gm,,871,8961014008425,,0,0,160.0,,1,0,0,0,1,,,,,,
Shangrilla TOMATO KETCHUP 800gm,,872,8964000020364,,0,0,315.0,,1,0,0,0,1,,,,,,
National Chilli Garlic Sauce 800gm,,873,620514008981,,0,0,320.0,,1,0,0,0,1,,,,,,
National Tomato Ketchup 800gm,,874,620514005836,,0,0,320.0,,1,0,0,0,1,,,,,,
Shezan Tomato Ketchup 800gm,,875,8964000051085,,0,0,320.0,,1,0,0,0,1,,,,,,
National Tomato Ketchup 400gm,,876,620514006130,,0,0,190.0,,1,0,0,0,1,,,,,,
Shangrila GARLIC CHILLI SAUCE 400gm,,877,8964000020487,,0,0,175.0,,1,0,0,0,1,,,,,,
National Chilli Garlic Sauce 400gm,,878,620514008530,,0,0,190.0,,1,0,0,0,1,,,,,,
Mazali Foods Mayo Dressing 2 Ltr,,879,3522247786990,,0,0,490.0,,1,0,0,0,1,,,,,,
National MIXED PICKLE IN OIL 1000 gm,,880,620514000701,,0,0,560.0,,1,0,0,0,1,,,,,,
National MIXED PICKLE IN OIL 400gm,,881,620514009728,,0,0,280.0,,1,0,0,0,1,,,,,,
Rafhan vanilla custard 285 gm,,882,8961014015928,,0,0,190.0,,1,0,0,0,1,,,,,,
Rafhan mango custard 275 gm,,883,8961014018219,,0,0,190.0,,1,0,0,0,1,,,,,,
Rafhan vanilla ice cream powder 275 gm,,884,8961014018240,,0,0,190.0,,1,0,0,0,1,,,,,,
Rafhan strawberry custard 275 gm,,885,8961014032161,,0,0,190.0,,1,0,0,0,1,,,,,,
Rafhan cornflour 275 gm,,886,8961014018233,,0,0,160.0,,1,0,0,0,1,,,,,,
Happy Life Collection Condoms 3 in 1 ,,887,nocode,,0,0,80.0,,1,0,0,0,1,,,,,,
Sathi Imported Condom ,,888,couldnotscan,,0,0,60.0,,1,0,0,0,1,,,,,,
Knight Rider Condom,,889,nocode,,0,0,50.0,,1,0,0,0,1,,,,,,
TAPAL GREEN TEA LEMON 30 Pcs,,890,815096000373,,0,0,180.0,,1,0,0,0,1,,,,,,
TAPAL GREEN TEA MOROCCAN MINT 30 Pcs,,891,815096003930,,0,0,180.0,,1,0,0,0,1,,,,,,
TAPAL DENEDAR TEA 440gm,,892,815096002988,,0,0,1000.0,,1,0,0,0,1,,,,,,
TAPAL DENEDAR TEA 85gm,,893,815096001141,,0,0,170.0,,1,0,0,0,1,,,,,,
Fauji Wheat Porridge 250gm,,894,8964000064214,,0,0,200.0,,1,0,0,0,1,,,,,,
Fauji Wheat Porridge 175gm,,895,8964000064221,,0,0,150.0,,1,0,0,0,1,,,,,,
Fauji Barley Porridge 250gm,,896,8964000064153,,0,0,290.0,,1,0,0,0,1,,,,,,
Fauji Barley Porridge 175gm,,897,8964000064160,,0,0,150.0,,1,0,0,0,1,,,,,,
Lipton YELLOW LABEL 430gm,,898,8961014024005,,0,0,1200.0,,1,0,0,0,1,,,,,,
Lipton YELLOW LABEL 170gm x,,899,8961014023992,,0,0,500.0,,1,0,0,0,1,,,,,,
Lipton YELLOW LABEL 170gm,,900,8961014024029,,0,0,270.0,,1,0,0,0,1,,,,,,
Lipton YELLOOW LABEL DANEDAR 475gm,,901,8961014106244,,0,0,1500.0,,1,0,0,0,1,,,,,,
Lipton YELLOOW LABEL TEA 50 TEA BAGS,,902,8961014030426,,0,0,350.0,,1,0,0,0,1,,,,,,
Lipton GREEN TEA ZESTY LEMON & HONEY 25 TEA BAGS,,903,8961014031263,,0,0,200.0,,1,0,0,0,1,,,,,,
Brooke Bond Supreme  Tea 450gm,,904,8961014020700,,0,0,1100.0,,1,0,0,0,1,,,,,,
Brooke Bond Supreme  Tea 430gm,,905,8961014052008,,0,0,780.0,,1,0,0,0,1,,,,,,
Brooke Bond Supreme  Tea 190gm,,906,8961014051971,,0,0,330.0,,1,0,0,0,1,,,,,,
Brooke Bond Supreme  Tea 85gm,,907,8961014051995,,0,0,180.0,,1,0,0,0,1,,,,,,
GLAXOSE-D Glucose-D 400gm,,908,8961014186369,,0,0,120.0,,1,0,0,0,1,,,,,,
GLAXOSE-D Glucose-D 100gm,,909,8961014010268,,0,0,60.0,,1,0,0,0,1,,,,,,
Knorr BLAZZIN Noodles 133.5gm,,910,8961014023008,,0,0,140.0,,1,0,0,0,1,,,,,,
Knorr Chicken Noodles 31.5gm,,911,8961014029970,,0,0,45.0,,1,0,0,0,1,,,,,,
Knorr Chicken Noodles 61gm,,912,8961014030464,,0,0,75.0,,1,0,0,0,1,,,,,,
Knorr Chatt Patta Noodles 31.5gm,,913,8961014029963,,0,0,45.0,,1,0,0,0,1,,,,,,
Knorr Chatt Patta Noodles 61gm,,914,8961014030457,,0,0,75.0,,1,0,0,0,1,,,,,,
DORCO TD708N Razors 5 Pcs,,915,8801038595856,,0,0,190.0,,1,0,0,0,1,,,,,,
Shan Biryani Masala 90gm,,916,788821001276,,0,0,150.0,,1,0,0,0,1,,,,,,
Shan Zaiqaydar Adrak Powder 100gm,,917,788821152770,,0,0,80.0,,1,0,0,0,1,,,,,,
Shan Karahi Masala 45gm,,918,788821150790,,0,0,75.0,,1,0,0,0,1,,,,,,
National Broast RECIPE MIX 97gm,,919,620514001753,,0,0,80.0,,1,0,0,0,1,,,,,,
National ACHAR GOSHT RECIPE MIX 43gm,,920,620514000237,,0,0,100.0,,1,0,0,0,1,,,,,,
National SEEKH KABAB RECIPE MIX 46gm,,921,620514001500,,0,0,100.0,,1,0,0,0,1,,,,,,
National Chat Masala 50gm,,922,620514001029,,0,0,60.0,,1,0,0,0,1,,,,,,
National Chat Masala 100gm,,923,620514001036,,0,0,100.0,,1,0,0,0,1,,,,,,
National Fish RECIPE MIX 40gm,,924,620514000343,,0,0,75.0,,1,0,0,0,1,,,,,,
National Tikka Boti RECIPE MIX 44gm,,925,620514009810,,0,0,100.0,,1,0,0,0,1,,,,,,
National DELHI NEHARI RECIPE MIX 56gm,,926,620514009766,,0,0,80.0,,1,0,0,0,1,,,,,,
National Murghi RECIPE MIX 43gm,,927,620514000459,,0,0,80.0,,1,0,0,0,1,,,,,,
National Kasuri Methi 25gm,,928,620514000060,,0,0,50.0,,1,0,0,0,1,,,,,,
National QUORMA RECIPE MIX 43gm,,929,620514000565,,0,0,100.0,,1,0,0,0,1,,,,,,
National Garlic POWDER 50gm,,930,620514001692,,0,0,110.0,,1,0,0,0,1,,,,,,
